Date,Close
14.07.2015 16:00:00,"100,37"
15.07.2015 16:00:00,"98,13"
16.07.2015 16:00:00,"115,81"
17.07.2015 16:00:00,"114,77"
20.07.2015 16:00:00,"110,55"
21.07.2015 16:00:00,"112,51"
22.07.2015 16:00:00,"111,5"
23.07.2015 16:00:00,"110,1"
24.07.2015 16:00:00,"109,34"
27.07.2015 16:00:00,"106,43"
28.07.2015 16:00:00,"106,9"
29.07.2015 16:00:00,"107,08"
30.07.2015 16:00:00,"111,56"
31.07.2015 16:00:00,"114,31"
03.08.2015 16:00:00,"112,56"
04.08.2015 16:00:00,"121,15"
05.08.2015 16:00:00,"123,71"
06.08.2015 16:00:00,"126,45"
07.08.2015 16:00:00,"123,52"
10.08.2015 16:00:00,"123,03"
11.08.2015 16:00:00,"122,74"
12.08.2015 16:00:00,"120,51"
13.08.2015 16:00:00,"123,73"
14.08.2015 16:00:00,"123,39"
17.08.2015 16:00:00,"125,36"
18.08.2015 16:00:00,"124,05"
19.08.2015 16:00:00,"122,06"
20.08.2015 16:00:00,"112,49"
21.08.2015 16:00:00,"103,96"
24.08.2015 16:00:00,"96,88"
25.08.2015 16:00:00,"101,52"
26.08.2015 16:00:00,"110,13"
27.08.2015 16:00:00,"117,66"
28.08.2015 16:00:00,"117,63"
31.08.2015 16:00:00,"115,03"
01.09.2015 16:00:00,"105,79"
02.09.2015 16:00:00,"105,44"
03.09.2015 16:00:00,"101,06"
04.09.2015 16:00:00,"98,79"
08.09.2015 16:00:00,"94,95"
09.09.2015 16:00:00,"99,18"
10.09.2015 16:00:00,"99,48"
11.09.2015 16:00:00,"97,51"
14.09.2015 16:00:00,"95,69"
15.09.2015 16:00:00,"99,16"
16.09.2015 16:00:00,"104,08"
17.09.2015 16:00:00,"104,21"
18.09.2015 16:00:00,"102,62"
21.09.2015 16:00:00,"100,3"
22.09.2015 16:00:00,"98,47"
23.09.2015 16:00:00,"98,07"
24.09.2015 16:00:00,"103,76"
25.09.2015 16:00:00,"102,24"
28.09.2015 16:00:00,"99,47"
29.09.2015 16:00:00,"98,35"
30.09.2015 16:00:00,"103,26"
01.10.2015 16:00:00,"105,98"
02.10.2015 16:00:00,"106,11"
05.10.2015 16:00:00,"111,25"
06.10.2015 16:00:00,"108,33"
07.10.2015 16:00:00,"108,1"
08.10.2015 16:00:00,"114,93"
09.10.2015 16:00:00,"113,33"
12.10.2015 16:00:00,"113,45"
13.10.2015 16:00:00,"109,73"
14.10.2015 16:00:00,"110,23"
15.10.2015 16:00:00,"101,09"
16.10.2015 16:00:00,"98,99"
19.10.2015 16:00:00,"101,69"
20.10.2015 16:00:00,"98,99"
21.10.2015 16:00:00,"97,96"
22.10.2015 16:00:00,"97,32"
23.10.2015 16:00:00,"100,04"
26.10.2015 16:00:00,"103,04"
27.10.2015 16:00:00,"103,07"
28.10.2015 16:00:00,"105,8"
29.10.2015 16:00:00,"105,12"
30.10.2015 16:00:00,"108,38"
02.11.2015 16:00:00,"107,64"
03.11.2015 16:00:00,"109,74"
04.11.2015 16:00:00,"114,05"
05.11.2015 16:00:00,"113,5"
06.11.2015 16:00:00,"114,06"
09.11.2015 16:00:00,"109,86"
10.11.2015 16:00:00,"112,7"
11.11.2015 16:00:00,"112,86"
12.11.2015 16:00:00,"108,92"
13.11.2015 16:00:00,"103,65"
16.11.2015 16:00:00,"111,35"
17.11.2015 16:00:00,"117,1"
18.11.2015 16:00:00,"120,63"
19.11.2015 16:00:00,"120,22"
20.11.2015 16:00:00,"123,84"
23.11.2015 16:00:00,"125,03"
24.11.2015 16:00:00,"123,31"
25.11.2015 16:00:00,"124,16"
27.11.2015 16:00:00,"125,44"
30.11.2015 16:00:00,"123,33"
01.12.2015 16:00:00,"125,37"
02.12.2015 16:00:00,"128,93"
03.12.2015 16:00:00,"126,81"
04.12.2015 16:00:00,"130,93"
07.12.2015 16:00:00,"125,36"
08.12.2015 16:00:00,"126,98"
09.12.2015 16:00:00,"124,2"
10.12.2015 16:00:00,"122,91"
11.12.2015 16:00:00,"118,91"
14.12.2015 16:00:00,"120,67"
15.12.2015 16:00:00,"118,6"
16.12.2015 16:00:00,"122,64"
17.12.2015 16:00:00,"122,51"
18.12.2015 16:00:00,"118,02"
21.12.2015 16:00:00,"116,63"
22.12.2015 16:00:00,"116,24"
23.12.2015 16:00:00,"118,16"
24.12.2015 16:00:00,"117,33"
28.12.2015 16:00:00,"117,11"
29.12.2015 16:00:00,"119,12"
30.12.2015 16:00:00,"116,71"
31.12.2015 16:00:00,"114,38"
04.01.2016 16:00:00,"109,96"
05.01.2016 16:00:00,"107,66"
06.01.2016 16:00:00,"117,68"
07.01.2016 16:00:00,"114,56"
08.01.2016 16:00:00,"111,39"
11.01.2016 16:00:00,"114,97"
12.01.2016 16:00:00,"116,58"
13.01.2016 16:00:00,"106,56"
14.01.2016 16:00:00,"107,06"
15.01.2016 16:00:00,"104,04"
19.01.2016 16:00:00,"107,89"
20.01.2016 16:00:00,"107,74"
21.01.2016 16:00:00,"102,35"
22.01.2016 16:00:00,"100,72"
25.01.2016 16:00:00,"99,12"
26.01.2016 16:00:00,"97,83"
27.01.2016 16:00:00,"91,15"
28.01.2016 16:00:00,"94,41"
29.01.2016 16:00:00,"91,84"
01.02.2016 16:00:00,"94,09"
02.02.2016 16:00:00,"91,49"
03.02.2016 16:00:00,"90,74"
04.02.2016 16:00:00,"89,71"
05.02.2016 16:00:00,"82,79"
08.02.2016 16:00:00,"83,32"
09.02.2016 16:00:00,"86,13"
10.02.2016 16:00:00,"88,45"
11.02.2016 16:00:00,"86,35"
12.02.2016 16:00:00,"87,4"
16.02.2016 16:00:00,"89,05"
17.02.2016 16:00:00,"94,76"
18.02.2016 16:00:00,"90,49"
19.02.2016 16:00:00,"89,23"
22.02.2016 16:00:00,"91,93"
23.02.2016 16:00:00,"89,12"
24.02.2016 16:00:00,"91,61"
25.02.2016 16:00:00,"94,53"
26.02.2016 16:00:00,"94,79"
29.02.2016 16:00:00,"93,41"
01.03.2016 16:00:00,"98,3"
02.03.2016 16:00:00,"97,61"
03.03.2016 16:00:00,"97,93"
04.03.2016 16:00:00,"101,58"
07.03.2016 16:00:00,"95,49"
08.03.2016 16:00:00,"96,23"
09.03.2016 16:00:00,98
10.03.2016 16:00:00,"97,36"
11.03.2016 16:00:00,"97,66"
14.03.2016 16:00:00,"98,13"
15.03.2016 16:00:00,"97,86"
16.03.2016 16:00:00,"99,35"
17.03.2016 16:00:00,"99,72"
18.03.2016 16:00:00,"101,12"
21.03.2016 16:00:00,"101,06"
22.03.2016 16:00:00,"99,84"
23.03.2016 16:00:00,"99,59"
24.03.2016 16:00:00,"98,36"
28.03.2016 16:00:00,"101,21"
29.03.2016 16:00:00,"104,13"
30.03.2016 16:00:00,"102,19"
31.03.2016 16:00:00,"102,23"
01.04.2016 16:00:00,"105,7"
04.04.2016 16:00:00,"104,35"
05.04.2016 16:00:00,"104,94"
06.04.2016 16:00:00,"104,83"
07.04.2016 16:00:00,"104,45"
08.04.2016 16:00:00,"103,81"
11.04.2016 16:00:00,"102,68"
12.04.2016 16:00:00,"106,98"
13.04.2016 16:00:00,"109,65"
14.04.2016 16:00:00,"110,42"
15.04.2016 16:00:00,"111,51"
18.04.2016 16:00:00,"108,4"
19.04.2016 16:00:00,"94,34"
20.04.2016 16:00:00,"96,77"
21.04.2016 16:00:00,"94,98"
22.04.2016 16:00:00,"95,9"
25.04.2016 16:00:00,"93,56"
26.04.2016 16:00:00,"92,43"
27.04.2016 16:00:00,"91,04"
28.04.2016 16:00:00,"90,28"
29.04.2016 16:00:00,"90,03"
02.05.2016 16:00:00,"93,11"
03.05.2016 16:00:00,"91,54"
04.05.2016 16:00:00,"90,79"
05.05.2016 16:00:00,"89,37"
06.05.2016 16:00:00,"90,84"
09.05.2016 16:00:00,"90,54"
10.05.2016 16:00:00,"92,89"
11.05.2016 16:00:00,"90,02"
12.05.2016 16:00:00,"87,74"
13.05.2016 16:00:00,"87,88"
16.05.2016 16:00:00,"89,12"
17.05.2016 16:00:00,"88,63"
18.05.2016 16:00:00,"90,5"
19.05.2016 16:00:00,"89,55"
20.05.2016 16:00:00,"92,49"
23.05.2016 16:00:00,"94,89"
24.05.2016 16:00:00,"97,89"
25.05.2016 16:00:00,"100,2"
26.05.2016 16:00:00,"102,81"
27.05.2016 16:00:00,"103,3"
31.05.2016 16:00:00,"102,57"
01.06.2016 16:00:00,"101,51"
02.06.2016 16:00:00,"101,25"
03.06.2016 16:00:00,"99,59"
06.06.2016 16:00:00,"100,74"
07.06.2016 16:00:00,"99,89"
08.06.2016 16:00:00,"97,86"
09.06.2016 16:00:00,"97,09"
10.06.2016 16:00:00,"93,75"
13.06.2016 16:00:00,"93,85"
14.06.2016 16:00:00,"94,12"
15.06.2016 16:00:00,"94,29"
16.06.2016 16:00:00,"95,44"
17.06.2016 16:00:00,"94,45"
20.06.2016 16:00:00,"93,8"
21.06.2016 16:00:00,"90,99"
22.06.2016 16:00:00,"90,01"
23.06.2016 16:00:00,"91,66"
24.06.2016 16:00:00,"88,44"
27.06.2016 16:00:00,"85,33"
28.06.2016 16:00:00,"87,97"
29.06.2016 16:00:00,"91,06"
30.06.2016 16:00:00,"91,48"
01.07.2016 16:00:00,"96,67"
05.07.2016 16:00:00,"97,91"
06.07.2016 16:00:00,"94,6"
07.07.2016 16:00:00,"95,1"
08.07.2016 16:00:00,"97,06"
11.07.2016 16:00:00,"94,67"
12.07.2016 16:00:00,"95,97"
13.07.2016 16:00:00,"96,43"
14.07.2016 16:00:00,"98,02"
15.07.2016 16:00:00,"98,39"
18.07.2016 16:00:00,"98,81"
19.07.2016 16:00:00,"85,84"
20.07.2016 16:00:00,"87,91"
21.07.2016 16:00:00,"85,99"
22.07.2016 16:00:00,"85,89"
25.07.2016 16:00:00,"87,66"
26.07.2016 16:00:00,"91,41"
27.07.2016 16:00:00,"92,04"
28.07.2016 16:00:00,"91,65"
29.07.2016 16:00:00,"91,25"
01.08.2016 16:00:00,"94,37"
02.08.2016 16:00:00,"93,56"
03.08.2016 16:00:00,"93,1"
04.08.2016 16:00:00,"93,44"
05.08.2016 16:00:00,"97,03"
08.08.2016 16:00:00,"95,11"
09.08.2016 16:00:00,"93,99"
10.08.2016 16:00:00,"93,93"
11.08.2016 16:00:00,"95,89"
12.08.2016 16:00:00,"96,59"
15.08.2016 16:00:00,"95,31"
16.08.2016 16:00:00,"95,12"
17.08.2016 16:00:00,"96,37"
18.08.2016 16:00:00,"96,16"
19.08.2016 16:00:00,"95,87"
22.08.2016 16:00:00,"95,26"
23.08.2016 16:00:00,"95,94"
24.08.2016 16:00:00,"95,18"
25.08.2016 16:00:00,"97,32"
26.08.2016 16:00:00,"97,58"
29.08.2016 16:00:00,"97,3"
30.08.2016 16:00:00,"97,45"
31.08.2016 16:00:00,"97,45"
01.09.2016 16:00:00,"97,38"
02.09.2016 16:00:00,"97,38"
06.09.2016 16:00:00,"100,09"
07.09.2016 16:00:00,"99,15"
08.09.2016 16:00:00,"99,66"
09.09.2016 16:00:00,"96,5"
12.09.2016 16:00:00,"99,05"
13.09.2016 16:00:00,"96,09"
14.09.2016 16:00:00,"97,01"
15.09.2016 16:00:00,"97,34"
16.09.2016 16:00:00,"99,48"
19.09.2016 16:00:00,"98,06"
20.09.2016 16:00:00,"98,25"
21.09.2016 16:00:00,"94,88"
22.09.2016 16:00:00,"95,83"
23.09.2016 16:00:00,"95,94"
26.09.2016 16:00:00,"94,56"
27.09.2016 16:00:00,"97,07"
28.09.2016 16:00:00,"97,48"
29.09.2016 16:00:00,"96,67"
30.09.2016 16:00:00,"98,55"
03.10.2016 16:00:00,"102,63"
04.10.2016 16:00:00,"102,34"
05.10.2016 16:00:00,"106,28"
06.10.2016 16:00:00,"105,07"
07.10.2016 16:00:00,"104,82"
10.10.2016 16:00:00,"103,33"
11.10.2016 16:00:00,"100,59"
12.10.2016 16:00:00,"99,5"
13.10.2016 16:00:00,"100,23"
14.10.2016 16:00:00,"101,47"
17.10.2016 16:00:00,"99,8"
18.10.2016 16:00:00,"118,79"
19.10.2016 16:00:00,"121,87"
20.10.2016 16:00:00,"123,35"
21.10.2016 16:00:00,"127,5"
24.10.2016 16:00:00,"127,33"
25.10.2016 16:00:00,"126,51"
26.10.2016 16:00:00,"126,97"
27.10.2016 16:00:00,"126,47"
28.10.2016 16:00:00,"126,57"
31.10.2016 16:00:00,"124,87"
01.11.2016 16:00:00,"123,3"
02.11.2016 16:00:00,"122,34"
03.11.2016 16:00:00,"122,14"
04.11.2016 16:00:00,"122,03"
07.11.2016 16:00:00,"124,58"
08.11.2016 16:00:00,"124,34"
09.11.2016 16:00:00,"122,19"
10.11.2016 16:00:00,"115,42"
11.11.2016 16:00:00,"114,78"
14.11.2016 16:00:00,"113,38"
15.11.2016 16:00:00,"113,59"
16.11.2016 16:00:00,"115,19"
17.11.2016 16:00:00,"115,03"
18.11.2016 16:00:00,"115,21"
21.11.2016 16:00:00,"117,96"
22.11.2016 16:00:00,"118,04"
23.11.2016 16:00:00,"117,69"
25.11.2016 16:00:00,"117,41"
28.11.2016 16:00:00,"116,93"
29.11.2016 16:00:00,"117,51"
30.11.2016 16:00:00,117
01.12.2016 16:00:00,"117,22"
02.12.2016 16:00:00,"120,81"
05.12.2016 16:00:00,"119,16"
06.12.2016 16:00:00,"124,57"
07.12.2016 16:00:00,"125,39"
08.12.2016 16:00:00,"123,24"
09.12.2016 16:00:00,"122,88"
12.12.2016 16:00:00,"122,83"
13.12.2016 16:00:00,"123,78"
14.12.2016 16:00:00,"123,44"
15.12.2016 16:00:00,125
16.12.2016 16:00:00,"124,22"
19.12.2016 16:00:00,"125,45"
20.12.2016 16:00:00,"125,12"
21.12.2016 16:00:00,"126,5"
22.12.2016 16:00:00,"125,58"
23.12.2016 16:00:00,"125,59"
27.12.2016 16:00:00,"128,35"
28.12.2016 16:00:00,"125,89"
29.12.2016 16:00:00,"125,33"
30.12.2016 16:00:00,"123,8"
03.01.2017 16:00:00,"127,49"
04.01.2017 16:00:00,"129,41"
05.01.2017 16:00:00,"131,81"
06.01.2017 16:00:00,"131,07"
09.01.2017 16:00:00,"130,95"
10.01.2017 16:00:00,"129,89"
11.01.2017 16:00:00,"130,5"
12.01.2017 16:00:00,"129,18"
13.01.2017 16:00:00,"133,7"
17.01.2017 16:00:00,"132,89"
18.01.2017 16:00:00,"133,26"
19.01.2017 16:00:00,"138,41"
20.01.2017 16:00:00,"138,6"
23.01.2017 16:00:00,"137,39"
24.01.2017 16:00:00,"140,11"
25.01.2017 16:00:00,"139,52"
26.01.2017 16:00:00,"138,96"
27.01.2017 16:00:00,"142,45"
30.01.2017 16:00:00,"141,22"
31.01.2017 16:00:00,"140,71"
01.02.2017 16:00:00,"140,78"
02.02.2017 16:00:00,"139,2"
03.02.2017 16:00:00,"140,25"
06.02.2017 16:00:00,"140,97"
07.02.2017 16:00:00,144
08.02.2017 16:00:00,"144,74"
09.02.2017 16:00:00,"144,14"
10.02.2017 16:00:00,"144,82"
13.02.2017 16:00:00,"143,2"
14.02.2017 16:00:00,"140,82"
15.02.2017 16:00:00,"142,27"
16.02.2017 16:00:00,"142,01"
17.02.2017 16:00:00,"142,22"
21.02.2017 16:00:00,"142,6"
22.02.2017 16:00:00,"143,86"
23.02.2017 16:00:00,"142,78"
24.02.2017 16:00:00,"143,25"
27.02.2017 16:00:00,"143,41"
28.02.2017 16:00:00,"142,13"
01.03.2017 16:00:00,"142,65"
02.03.2017 16:00:00,"139,53"
03.03.2017 16:00:00,"139,14"
06.03.2017 16:00:00,"141,94"
07.03.2017 16:00:00,"141,43"
08.03.2017 16:00:00,"140,32"
09.03.2017 16:00:00,"140,53"
10.03.2017 16:00:00,"140,89"
13.03.2017 16:00:00,"143,52"
14.03.2017 16:00:00,"143,19"
15.03.2017 16:00:00,"145,25"
16.03.2017 16:00:00,"144,39"
17.03.2017 16:00:00,"145,11"
20.03.2017 16:00:00,"145,83"
21.03.2017 16:00:00,"142,42"
22.03.2017 16:00:00,"142,65"
23.03.2017 16:00:00,"141,84"
24.03.2017 16:00:00,"142,02"
27.03.2017 16:00:00,"144,06"
28.03.2017 16:00:00,"145,17"
29.03.2017 16:00:00,"146,47"
30.03.2017 16:00:00,"148,06"
31.03.2017 16:00:00,"147,81"
03.04.2017 16:00:00,"146,92"
04.04.2017 16:00:00,"145,5"
05.04.2017 16:00:00,"143,62"
06.04.2017 16:00:00,"143,74"
07.04.2017 16:00:00,"143,11"
10.04.2017 16:00:00,"143,85"
11.04.2017 16:00:00,"144,35"
12.04.2017 16:00:00,"143,83"
13.04.2017 16:00:00,"142,92"
17.04.2017 16:00:00,"147,25"
18.04.2017 16:00:00,"143,36"
19.04.2017 16:00:00,"139,76"
20.04.2017 16:00:00,"141,18"
21.04.2017 16:00:00,"142,87"
24.04.2017 16:00:00,"143,83"
25.04.2017 16:00:00,"152,16"
26.04.2017 16:00:00,"150,17"
27.04.2017 16:00:00,"153,08"
28.04.2017 16:00:00,"152,2"
01.05.2017 16:00:00,"155,35"
02.05.2017 16:00:00,"156,45"
03.05.2017 16:00:00,"155,59"
04.05.2017 16:00:00,"157,25"
05.05.2017 16:00:00,"156,6"
08.05.2017 16:00:00,"156,38"
09.05.2017 16:00:00,"157,46"
10.05.2017 16:00:00,"160,28"
11.05.2017 16:00:00,"158,54"
12.05.2017 16:00:00,"160,81"
15.05.2017 16:00:00,"160,02"
16.05.2017 16:00:00,"159,41"
17.05.2017 16:00:00,"153,2"
18.05.2017 16:00:00,"155,7"
19.05.2017 16:00:00,"157,02"
22.05.2017 16:00:00,"157,16"
23.05.2017 16:00:00,"157,95"
24.05.2017 16:00:00,"157,75"
25.05.2017 16:00:00,"163,05"
26.05.2017 16:00:00,"162,43"
30.05.2017 16:00:00,"163,22"
31.05.2017 16:00:00,"163,07"
01.06.2017 16:00:00,"162,99"
02.06.2017 16:00:00,"165,18"
05.06.2017 16:00:00,"165,06"
06.06.2017 16:00:00,"165,17"
07.06.2017 16:00:00,"165,61"
08.06.2017 16:00:00,"165,88"
09.06.2017 16:00:00,"158,03"
12.06.2017 16:00:00,"151,44"
13.06.2017 16:00:00,"152,72"
14.06.2017 16:00:00,"152,2"
15.06.2017 16:00:00,"151,76"
16.06.2017 16:00:00,"152,38"
19.06.2017 16:00:00,"153,4"
20.06.2017 16:00:00,"152,05"
21.06.2017 16:00:00,"155,03"
22.06.2017 16:00:00,"154,89"
23.06.2017 16:00:00,"158,02"
26.06.2017 16:00:00,"157,5"
27.06.2017 16:00:00,"151,03"
28.06.2017 16:00:00,"153,41"
29.06.2017 16:00:00,"150,09"
30.06.2017 16:00:00,"149,41"
03.07.2017 16:00:00,"146,17"
05.07.2017 16:00:00,"147,61"
06.07.2017 16:00:00,"146,25"
07.07.2017 16:00:00,"150,18"
10.07.2017 16:00:00,"152,67"
11.07.2017 16:00:00,"154,33"
12.07.2017 16:00:00,"158,75"
13.07.2017 16:00:00,"158,21"
14.07.2017 16:00:00,"161,12"
17.07.2017 16:00:00,"161,7"
18.07.2017 16:00:00,"183,6"
19.07.2017 16:00:00,"183,86"
20.07.2017 16:00:00,"183,6"
21.07.2017 16:00:00,"188,54"
24.07.2017 16:00:00,"187,91"
25.07.2017 16:00:00,"186,97"
26.07.2017 16:00:00,"189,08"
27.07.2017 16:00:00,"182,68"
28.07.2017 16:00:00,"184,04"
31.07.2017 16:00:00,"181,66"
01.08.2017 16:00:00,"182,03"
02.08.2017 16:00:00,"180,74"
03.08.2017 16:00:00,"179,23"
04.08.2017 16:00:00,"180,27"
07.08.2017 16:00:00,"181,33"
08.08.2017 16:00:00,"178,36"
09.08.2017 16:00:00,"175,78"
10.08.2017 16:00:00,"169,14"
11.08.2017 16:00:00,"171,4"
14.08.2017 16:00:00,171
15.08.2017 16:00:00,"168,5"
16.08.2017 16:00:00,"169,98"
17.08.2017 16:00:00,"166,09"
18.08.2017 16:00:00,"166,54"
21.08.2017 16:00:00,"166,76"
22.08.2017 16:00:00,"169,34"
23.08.2017 16:00:00,"169,06"
24.08.2017 16:00:00,"168,13"
25.08.2017 16:00:00,"165,95"
28.08.2017 16:00:00,"167,12"
29.08.2017 16:00:00,"168,81"
30.08.2017 16:00:00,"174,69"
31.08.2017 16:00:00,"174,71"
01.09.2017 16:00:00,"174,74"
05.09.2017 16:00:00,"174,52"
06.09.2017 16:00:00,"179,25"
07.09.2017 16:00:00,179
08.09.2017 16:00:00,"176,42"
11.09.2017 16:00:00,"181,74"
12.09.2017 16:00:00,"185,15"
13.09.2017 16:00:00,"183,64"
14.09.2017 16:00:00,"182,63"
15.09.2017 16:00:00,"182,35"
18.09.2017 16:00:00,"184,62"
19.09.2017 16:00:00,"185,68"
20.09.2017 16:00:00,"185,51"
21.09.2017 16:00:00,"188,78"
22.09.2017 16:00:00,"187,35"
25.09.2017 16:00:00,"178,55"
26.09.2017 16:00:00,"179,38"
27.09.2017 16:00:00,"181,97"
28.09.2017 16:00:00,"180,7"
29.09.2017 16:00:00,"181,35"
02.10.2017 16:00:00,"177,01"
03.10.2017 16:00:00,"179,19"
04.10.2017 16:00:00,"184,45"
05.10.2017 16:00:00,"194,39"
06.10.2017 16:00:00,"198,02"
09.10.2017 16:00:00,"196,87"
10.10.2017 16:00:00,"195,08"
11.10.2017 16:00:00,"194,95"
12.10.2017 16:00:00,"195,86"
13.10.2017 16:00:00,"199,49"
16.10.2017 16:00:00,"202,68"
17.10.2017 16:00:00,"199,48"
18.10.2017 16:00:00,"195,54"
19.10.2017 16:00:00,"195,13"
20.10.2017 16:00:00,"194,16"
23.10.2017 16:00:00,"192,47"
24.10.2017 16:00:00,"196,02"
25.10.2017 16:00:00,"193,77"
26.10.2017 16:00:00,"195,21"
27.10.2017 16:00:00,"199,54"
30.10.2017 16:00:00,"198,37"
31.10.2017 16:00:00,"196,43"
01.11.2017 16:00:00,198
02.11.2017 16:00:00,"199,32"
03.11.2017 16:00:00,"200,01"
06.11.2017 16:00:00,"200,13"
07.11.2017 16:00:00,"195,89"
08.11.2017 16:00:00,"196,44"
09.11.2017 16:00:00,"193,9"
10.11.2017 16:00:00,"192,02"
13.11.2017 16:00:00,"195,08"
14.11.2017 16:00:00,"195,71"
15.11.2017 16:00:00,"192,12"
16.11.2017 16:00:00,"195,51"
17.11.2017 16:00:00,"193,2"
20.11.2017 16:00:00,"194,1"
21.11.2017 16:00:00,"196,23"
22.11.2017 16:00:00,"196,32"
24.11.2017 13:00:00,"195,75"
27.11.2017 16:00:00,"195,05"
28.11.2017 16:00:00,"199,18"
29.11.2017 16:00:00,"188,15"
30.11.2017 16:00:00,"187,58"
01.12.2017 16:00:00,"186,82"
04.12.2017 16:00:00,"184,04"
05.12.2017 16:00:00,"184,21"
06.12.2017 16:00:00,"185,3"
07.12.2017 16:00:00,"185,2"
08.12.2017 16:00:00,"188,54"
11.12.2017 16:00:00,"186,22"
12.12.2017 16:00:00,"185,73"
13.12.2017 16:00:00,"187,86"
14.12.2017 16:00:00,"189,56"
15.12.2017 16:00:00,"190,12"
18.12.2017 16:00:00,"190,42"
19.12.2017 16:00:00,"187,02"
20.12.2017 16:00:00,"188,82"
21.12.2017 16:00:00,"188,62"
22.12.2017 16:00:00,"189,94"
26.12.2017 16:00:00,"187,76"
27.12.2017 16:00:00,"186,24"
28.12.2017 16:00:00,"192,71"
29.12.2017 16:00:00,"191,96"
02.01.2018 16:00:00,"201,07"
03.01.2018 16:00:00,"205,05"
04.01.2018 16:00:00,"205,63"
05.01.2018 16:00:00,"209,99"
08.01.2018 16:00:00,"212,05"
09.01.2018 16:00:00,"209,31"
10.01.2018 16:00:00,"212,52"
11.01.2018 16:00:00,"217,24"
12.01.2018 16:00:00,"221,23"
16.01.2018 16:00:00,"221,53"
17.01.2018 16:00:00,"217,5"
18.01.2018 16:00:00,"220,33"
19.01.2018 16:00:00,"220,46"
22.01.2018 16:00:00,"227,58"
23.01.2018 16:00:00,"250,29"
24.01.2018 16:00:00,"261,3"
25.01.2018 16:00:00,"269,7"
26.01.2018 16:00:00,"274,6"
29.01.2018 16:00:00,"284,59"
30.01.2018 16:00:00,"278,8"
31.01.2018 16:00:00,"270,3"
01.02.2018 16:00:00,"265,07"
02.02.2018 16:00:00,"267,43"
